num_critic_for_reviews,duration,director_facebook_likes,lead_actor_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,aspect_ratio,movie_facebook_likes,imdb_score_high
292,102,255,18000,176997107,221128,23378,5,343,1.45E+08,2014,2.35,46000,1
175,127,57,12000,101643008,218341,29069,1,498,9.00E+07,2000,2.35,0,0
289,134,0,20000,214948780,405973,20952,4,1055,1.10E+08,2003,2.35,0,1
365,88,192,3000,25003072,72552,5737,0,374,2.40E+07,2010,2.35,13000,0
161,118,473,12000,55808744,59435,15889,4,323,5.30E+07,2005,2.4,0,0
389,137,508,34000,281666058,166137,81385,1,383,1.60E+08,2015,2.35,38000,0
25,96,0,1000,35617599,20688,2965,1,47,4.50E+07,1995,1.85,0,0
465,131,188,10000,195000874,232187,21840,0,440,1.50E+08,2015,2.35,47000,1
27,85,0,11000,70527,7690,14656,6,68,6500000,2004,1.85,376,0
46,101,6,812,14108518,8215,1882,1,95,1.60E+07,2003,1.85,371,0
29,140,133,443,3130592,10755,1269,1,69,2600000,1987,1.66,963,1
184,85,11,480,42776259,53160,1173,1,121,1.12E+08,2010,2.35,0,0
180,103,44,637,17474107,56605,1342,3,89,7.00E+06,2015,2.35,23000,1
39,99,13,1000,51432423,15074,3679,7,72,3.00E+07,2002,1.85,1000,0
191,87,14,11000,54132596,53786,16571,0,211,3.40E+07,2007,2.35,0,0
84,90,0,681,25077977,10986,2486,0,84,2.00E+07,2010,1.85,0,0
123,109,29,779,10965209,25558,1297,2,221,3.00E+07,2001,2.35,0,0
454,153,777,20000,60962878,383591,37321,2,620,4.60E+07,2013,1.85,86000,1
64,97,52,80,1141829,8509,209,1,109,7.00E+05,2001,1.85,420,1
191,132,357,14000,141204016,142569,14790,0,737,7.00E+07,2002,2.35,10000,0
180,141,448,614,617840,52496,1829,2,172,7.00E+07,2009,2.35,29000,1
215,137,207,380,11284657,259379,927,3,407,2.00E+06,2006,2.35,39000,1
213,105,0,1000,1260917,24657,1342,4,71,2.70E+07,2009,2.35,0,1
253,114,71,14000,25977365,87950,15428,0,207,2.80E+07,2014,2.35,15000,0
110,88,152,935,19170001,21359,1855,0,270,2800000,1988,1.85,0,0
175,99,18,18000,52320979,114321,18693,0,548,4.00E+07,2006,2.35,0,0
168,104,214,1000,1900725,43205,2129,1,232,2.00E+06,2005,2.35,0,1
117,99,60,4000,1654367,18355,6526,0,106,7.00E+06,2006,1.85,3000,0
72,127,65,788,14946229,2581,2104,1,29,2.50E+07,2016,2.35,0,1
173,66,76,123,38108,40878,239,0,124,2600000,2007,1.85,0,1
257,136,0,19000,35799026,263336,34838,1,899,1.26E+08,2005,2.35,0,0
275,123,0,3000,46978995,111609,5505,0,781,1.60E+08,2016,2.35,89000,1
50,101,17,900,14095303,15814,1634,1,68,2.50E+07,1996,2.35,503,0
224,117,0,12000,81645152,158267,15371,1,559,5.40E+07,2002,1.85,0,0
574,126,0,19000,25556065,355126,19359,1,748,2.30E+07,2013,1.85,148000,1
135,90,0,14000,45162741,201084,34565,0,523,2.80E+07,2001,2.35,0,0
300,105,171,382,7159147,120189,954,0,308,3400000,2007,2.35,11000,1
98,114,118,489,12831121,44979,679,0,298,3.00E+07,2004,2.35,0,0
447,117,905,553,48043505,435864,2357,1,801,3.00E+07,2010,2.35,36000,1
154,93,11000,11000,39200000,192940,12691,0,491,4.00E+06,1977,1.37,0,1
64,135,133,898,1666262,5321,2096,0,78,1.60E+07,2005,1.66,356,0
188,100,0,15000,665426,120798,16264,0,444,1.65E+08,2004,2.35,10000,0
92,104,165,1000,46611204,55749,4294,1,257,4.80E+07,1998,2.35,0,0
96,135,25,902,3041803,6377,2735,0,181,1.00E+07,2000,2.35,345,1
24,100,0,975,52528330,4265,3202,0,27,2.50E+07,2013,1.85,0,0
140,156,892,26000,4535117,38398,26564,3,368,6.00E+07,2007,2.35,0,0
133,89,16,49000,21784432,37493,74181,8,108,3.50E+07,2013,2.35,0,0
227,128,521,591,72515360,86152,2100,1,411,8.00E+07,2005,2.35,0,0
99,80,2,6000,71442,12029,6829,0,32,9600000,2012,1.85,0,1
175,111,98,2000,76806312,124501,2978,1,154,3.00E+07,2008,2.35,0,0
61,100,0,5,1227508,15103,5,0,80,23000,1991,1.37,2000,1
265,110,88,13000,130313314,168172,44798,1,380,8.00E+07,2008,1.85,0,0
203,100,39,26000,19783777,82804,39989,1,154,2.20E+07,2013,2.35,15000,0
23,84,0,3,34151,186,3,0,3,450000,2015,1.78,111,1
383,103,165,26000,85017401,246803,57881,3,474,9.20E+07,2012,2.35,108000,0
56,175,0,385,50800000,40277,669,14,210,2.60E+07,1977,2.35,0,1
173,99,16000,16000,2812029,664719,28994,0,931,1200000,1992,2.35,19000,1
100,100,422,816,18488314,76151,2893,0,333,1200000,2001,1.85,0,1
111,89,0,402,3193102,24412,1335,0,240,9.00E+06,1999,1.85,944,1
104,108,105,22000,22433915,21319,34377,1,166,6.00E+07,2002,2.35,416,0
44,95,0,1000,37788228,15046,4537,1,80,35200000,2003,1.85,638,0
184,110,92,650,16067035,116642,1421,4,389,1100000,1962,1.37,5000,1
81,89,11,1000,12693621,10885,4060,0,271,1.70E+07,2002,2.35,814,0
126,106,12,11000,11854694,14281,17560,2,64,3.10E+07,2010,1.85,0,0
343,156,0,891,105219735,211765,3244,0,546,2.00E+08,2010,2.35,17000,0
85,134,17000,2,5532301,21606,4,0,117,2.80E+07,1997,2.35,0,0
50,98,9,11000,101228,7228,20009,4,53,3500000,2005,1.85,414,0
214,115,214,14000,12626905,32567,27214,3,106,2.00E+07,2016,2.35,0,0
37,85,12,354,12701880,2037,568,0,22,1.50E+07,2008,1.85,175,0
117,136,138,18000,60984028,259519,45271,2,431,5.70E+07,1997,2.35,11000,1
146,107,110,23000,1190018,261317,25088,2,1137,2.00E+07,2002,2.35,20000,1
107,100,90,168,1134049,5475,408,0,44,2.00E+06,2007,1.85,0,1
134,123,64,808,22452209,14062,5734,0,82,1.80E+07,2009,2.35,0,0
114,116,101,18000,121248145,260981,20966,0,373,2.50E+07,1994,2.35,0,1
100,81,63,63,10762178,10369,66,0,153,1.60E+08,2001,1.85,1000,1
211,93,35,851,216366733,119213,2444,0,154,1.45E+08,2012,1.85,17000,0
120,152,34,804,43650000,71919,1802,0,316,6.00E+06,1961,2.2,0,1
235,125,13000,12000,66257002,350698,16138,0,816,7.00E+07,2003,1.37,26000,1
194,90,120,41,2957978,40481,68,0,134,1.00E+06,2008,1.85,0,1
78,105,25,461,2126511,21912,615,0,45,3.60E+07,2015,2.35,12000,1
310,99,473,14000,83640426,152826,16184,0,253,1.50E+08,2012,1.85,19000,0
27,113,7,11000,4720371,3203,11116,2,85,7.00E+06,2001,1.85,650,0
180,101,21,22000,51097664,70205,23328,0,450,3.00E+07,2005,2.35,0,0
192,146,17000,22000,46836394,728685,24783,3,989,2.50E+07,1990,1.85,25000,1
147,117,0,883,7458269,70698,3611,1,196,3.50E+07,2006,2.35,9000,0
121,105,0,15,5400000,183288,36,1,395,2500000,1995,1.85,22000,1
94,114,44,827,1221261,38215,856,0,125,1500000,2000,1.85,0,1
255,85,116,8000,86897182,106790,9271,0,177,9.50E+07,2012,1.85,18000,0
408,96,0,1000,292979556,665575,2635,1,704,1.75E+08,2009,1.85,27000,1
185,122,687,16000,52397389,132954,19764,0,514,6.50E+07,2004,2.35,0,0
642,148,22000,29000,292568851,1468200,81115,0,2803,1.60E+08,2010,2.35,175000,1
88,94,42,975,49002815,15665,3153,2,35,2.20E+07,2012,2.35,0,0
213,103,608,2000,125603360,667983,3698,1,877,6.00E+07,1998,1.85,18000,1
318,101,0,2000,47000000,157857,4400,0,1191,3.00E+05,1978,2.35,12000,1
205,93,80,692,436471036,314630,1148,1,483,1.50E+08,2004,1.85,0,1
12,133,12,464,199228,7295,1045,0,49,1.50E+08,2009,2.35,504,1
194,129,0,878,261481,41496,2378,0,210,1.20E+07,2004,2.35,0,1
703,173,0,26000,623279547,995415,87697,3,1722,2.20E+08,2012,1.85,123000,1
309,101,25,17000,18656400,86077,19673,1,195,5.00E+06,2014,1.85,45000,1
117,86,10,12000,45860039,53118,14146,1,221,5.60E+07,2004,2.35,0,0
306,134,16000,13000,37479778,124222,24458,1,259,6.00E+07,2009,2.35,23000,1
108,95,263,263,3029081,26300,993,0,231,6.00E+06,2001,1.85,0,1
15,87,101,721,800000,2308,1700,0,35,4.00E+06,1987,1.85,550,0
40,90,44,615,4000000,6046,872,0,46,350000,1987,1.85,583,0
279,89,33,470,12843,27297,1233,0,131,6.00E+06,2012,2.35,0,0
264,101,71,10000,51527787,45603,14159,0,268,1.50E+07,2009,1.85,0,0
369,100,128,596,56114221,110486,1261,3,695,1.20E+08,2015,2.35,41000,0
424,140,0,26000,350034110,278232,79150,0,657,1.90E+08,2015,2.35,94000,1
58,134,133,12000,22954968,45703,12749,1,156,11500000,1993,2.35,0,1
166,98,99,12000,67128202,43328,14007,3,110,6.50E+07,2009,2.35,0,0
62,86,5,584,23978402,10966,3850,1,100,1.10E+07,2001,1.85,365,0
436,123,258,16000,116593191,223393,17657,2,550,2.00E+08,2011,2.35,24000,0
190,108,187,11000,9172810,24150,12178,0,118,1.60E+07,2007,2.35,923,0
186,73,28,2000,422783777,644348,6458,0,656,4.50E+07,1994,1.66,17000,1
297,171,0,16000,313837577,1238746,22342,2,5060,9.30E+07,2001,2.35,21000,1
117,128,88,989,37432299,50041,3386,0,116,3.40E+07,2015,2.35,23000,1
264,124,108,1000,46377022,75306,1898,3,266,1.00E+07,2011,2.35,48000,1
118,98,295,720,50693162,136580,2630,0,545,2.30E+07,1994,1.85,15000,1
239,92,655,24000,24792061,191998,25092,0,323,6500000,2005,2.35,0,1
177,103,129,14000,73548,47574,18639,0,209,1.50E+07,2008,2.35,0,0
80,132,41,16000,1309849,9395,29177,1,103,1.00E+07,2002,2.35,0,1
151,128,14000,15000,77032279,303864,16199,0,596,6.00E+07,2004,1.85,16000,1
60,90,7,525,4922166,23606,1445,2,304,1.20E+07,2003,1.85,0,0
281,99,192,14000,9166863,83182,14816,2,247,7.00E+06,2009,2.35,16000,1
181,120,0,105,25000000,175196,527,2,350,2883848,1959,1.66,10000,1
205,93,592,232,611709,15267,391,1,41,3850000,2011,1.85,0,1
211,141,56,113,8324748,21223,301,1,108,3.50E+07,2013,2.35,13000,1
238,88,218,17000,80170146,243053,21863,0,488,8.50E+07,2008,2.35,0,0
276,109,37,11000,51019112,155745,14073,0,1053,5.00E+07,2005,2.35,10000,0
23,95,2,927,4006906,3229,4990,7,20,1.50E+07,2005,1.85,83,0
66,82,32,968,40557,1389,2046,0,22,60000,2011,2.35,0,0
474,126,230,24000,89732035,188457,38873,2,867,1.55E+08,2015,2.35,82000,0
217,118,76,3000,10880926,54147,4253,2,127,3.00E+07,2013,2.35,0,0
263,119,124,14000,129995817,154621,22622,0,258,1.10E+08,2015,2.35,27000,0
389,112,159,3000,1738692,95529,3547,0,301,7.00E+06,2011,2.35,38000,1
57,133,380,12000,66528842,112175,26388,2,329,3.00E+07,1994,1.85,11000,1
69,115,39,13000,29753944,90677,14275,3,389,2.00E+07,1998,2.35,0,0
88,111,82,809,3895664,34383,1858,0,149,5300000,2002,1.85,0,1
349,115,212,2000,37877959,86664,4896,1,252,1.50E+07,2014,2.35,38000,1
216,128,241,11000,95001343,66511,16911,0,200,4.00E+07,2013,2.35,28000,1
217,107,323,1000,59735548,290949,4223,1,629,1.50E+07,1987,1.85,13000,1
256,91,266,12000,148313048,164148,37142,2,168,8.50E+07,2012,1.85,28000,1
177,140,3000,963,4157491,79330,2894,0,690,12800000,2000,2.35,0,1
88,97,143,927,56631572,123390,1724,1,248,1.20E+07,1995,1.85,0,0
97,108,79,900,60054449,61018,1715,0,140,3.50E+07,1995,2.35,0,0
408,117,248,14000,51533608,203111,16606,1,755,2.50E+07,2011,2.35,32000,0
378,150,0,10000,92173235,280228,14296,7,420,3.70E+07,2010,2.35,29000,1
148,110,11,2000,46813366,39440,4882,4,83,3.80E+07,2016,2.35,15000,0
212,130,91,5000,31165421,107028,10247,3,457,6.00E+07,2013,2.35,44000,0
252,117,14000,535,52792307,12572,1950,0,106,1.40E+08,2016,2.35,27000,0
162,63,15,759,26687172,15600,1002,0,55,3.00E+07,2011,1.85,0,1
256,97,52,20000,103400692,123553,20645,0,174,1.45E+08,2012,1.85,25000,1
406,134,452,11000,85707116,303185,20411,4,701,6.80E+07,2014,2.35,82000,1
330,112,97,17000,191616238,258186,19428,2,322,5.00E+07,2014,2.35,24000,1
158,101,129,66,40566655,144021,74,0,391,3.00E+07,2002,2.35,0,1
81,101,13,651,15408822,14147,2698,3,92,2.00E+07,2003,1.85,401,0
476,109,662,13000,93050117,338087,17689,0,814,1.15E+08,2013,2.35,61000,0
216,94,85,14000,50648679,149549,16225,1,348,4.50E+07,2007,2.35,0,0
81,98,4,2000,10544143,16372,4843,2,121,2.00E+07,1999,1.37,311,0
120,120,0,40000,137963328,291603,42028,0,505,6.00E+06,1986,1.85,9000,1
114,113,212,2000,21009180,45815,4397,4,222,4.50E+07,2004,2.35,1000,0
42,124,11000,11000,10763469,13692,12685,0,55,1.50E+07,1989,1.85,877,0
107,104,0,964,27053815,12856,2888,0,291,4.00E+07,2001,2.35,299,0
125,206,0,433,70405498,113472,698,1,442,4.00E+07,1991,2.35,0,1
37,86,14,833,34308901,15939,4435,3,87,1.60E+07,2003,2.35,0,0
157,120,132,33000,115648585,160776,54877,1,402,3.00E+07,2000,2.35,0,1
119,98,56,3000,56044241,122187,6742,1,339,3.70E+07,2004,1.85,0,0
47,107,956,10000,4741987,6782,10368,1,114,1.40E+07,1999,1.85,860,0
134,113,88,11000,158115031,130070,13693,11,316,8.20E+07,2005,2.35,0,0
273,160,181,11000,3904982,136104,22516,0,415,3.00E+07,2007,2.35,0,1
215,120,909,909,21244913,123090,1779,2,888,4.00E+06,2002,1.85,4000,1
53,112,152,16000,36500000,87090,17568,0,142,8.00E+06,1979,1.85,0,1
120,128,17000,22000,79100000,127503,24006,0,261,3.50E+07,1991,2.35,0,1
154,104,0,4000,40064955,92074,12170,1,502,1.50E+07,1998,1.85,0,0
90,90,29,638,17848322,18771,961,1,102,2.80E+07,2004,2.35,702,0
492,117,294,10000,58607007,182899,14161,0,630,1.00E+08,2014,2.35,60000,0
210,102,192,346,13214030,60516,500,3,147,2.00E+07,2008,1.85,0,0
73,111,24,374,228524,8708,768,2,56,4.00E+06,2004,2.35,345,1
112,110,99,12000,90636983,44021,15170,0,83,2.20E+07,2007,2.35,0,0
186,116,0,11000,183405771,402645,13028,4,845,8.50E+07,2001,2.35,0,1
250,189,0,16000,25031037,155496,22186,0,532,5.30E+07,2007,2.35,0,1
263,123,909,909,24530513,66610,1633,1,429,9.00E+06,2007,1.85,0,1
71,98,89,88,2938208,7143,173,1,52,225000,1990,1.66,865,1
84,280,33,789,12870569,13215,1671,0,497,5.60E+07,2003,2.35,953,0
54,106,22,2000,13376506,10413,4327,1,111,4.00E+07,1999,1.85,579,0
221,143,0,15000,233630478,394317,15838,1,1051,9.00E+07,2000,1.85,23000,1
469,125,364,12000,172051787,264186,25549,0,665,1.70E+08,2010,2.35,30000,0
183,125,541,920,107285004,189855,2699,3,1018,1.25E+08,1997,1.85,0,0
384,102,38,756,222487711,279093,2963,0,433,1.65E+08,2014,2.39,41000,1
273,112,108,12000,39462438,67760,13172,0,226,7.00E+06,2009,2.35,0,1
310,100,253,309,75280058,143121,647,1,279,6.00E+07,2009,1.85,10000,1
181,155,0,18000,82522790,143835,42220,0,654,4.00E+07,1992,1.85,14000,1
63,125,4,177,927107,5153,333,1,51,1.50E+07,1999,1.85,687,1
166,129,468,919,37567440,113065,2024,0,337,2.00E+07,1982,2.35,0,0
121,126,43,244,62700000,69534,1008,2,294,3.40E+07,1979,2.35,0,0
81,140,12000,10000,111544445,188116,11951,4,415,9.00E+07,1998,2.35,0,1
67,89,16,117,313436,12244,155,0,95,15500000,2001,1.85,0,1
656,130,0,1000,136019448,452465,3133,1,695,44500000,2012,2.35,89000,1
46,137,0,591,10161099,23441,1341,1,108,9.00E+06,1989,1.85,0,1
290,107,78,18000,5354039,92599,22834,8,225,3500000,2011,1.85,21000,1
78,104,0,1000,1779284,12047,1292,4,122,1.20E+07,2002,1.85,677,1
635,141,0,26000,458991599,462669,92000,4,1117,2.50E+08,2015,2.35,118000,1
67,99,32,773,81150692,20219,2916,1,100,3.50E+07,2002,1.85,0,0
119,107,34,23000,57744720,46961,31529,5,132,2.00E+07,2010,2.35,0,0
384,125,255,11000,117698894,447979,13312,6,629,7.50E+07,2013,2.35,105000,1
124,110,116,1000,181360000,170027,5127,2,350,6.00E+06,1978,2.35,13000,1
366,150,0,894,402076689,323207,3218,0,1439,2.00E+08,2009,2.35,0,0
339,102,436,23000,13750556,111102,49433,3,239,6.50E+07,2014,1.85,32000,0
60,91,38,625,8108247,9607,2747,0,174,3300000,2006,1.85,0,1
516,147,94,21000,407197282,272670,64798,0,1022,2.50E+08,2016,2.35,72000,1
274,100,35,10000,28637507,212167,11471,1,713,1.50E+07,2007,1.85,0,0
119,90,378,957,18621249,45859,4611,9,340,6.00E+06,2000,1.85,0,1
148,94,892,310,5132655,37626,838,0,521,2.00E+07,2005,2.35,1000,0
52,96,2,960,3713002,3611,972,1,62,8.00E+06,2003,1.85,131,0
190,86,62,390,23993605,52467,727,1,248,1.80E+07,2009,2.35,0,0
141,106,116,22000,279167575,211296,24938,6,428,8.00E+07,2004,1.85,0,0
43,85,119,3000,86930411,83269,3847,6,87,2.30E+07,1991,1.85,0,0
127,101,212,1000,4476235,49405,4186,0,226,2.70E+07,2004,2.35,2000,0
29,123,473,890,36049108,10139,3661,4,70,9.00E+06,1996,2.35,0,0
327,85,0,282,16097842,53919,687,0,168,9.00E+05,2013,1.85,17000,1
62,104,23,752,6712451,4102,3133,0,89,9.00E+07,2001,1.85,53,0
169,115,56,20000,26814957,84357,77823,3,252,3.50E+07,2008,1.85,0,0
105,87,44,785,515005,31429,2538,1,219,560000,1964,1.75,0,1
149,152,488,22000,32522352,207287,36897,1,822,6.00E+07,2000,1.85,15000,1
373,146,150,15000,169705587,318955,23227,2,460,2.50E+07,2011,1.85,75000,1
146,90,31,210,10494494,19586,676,1,109,1.80E+07,2013,2.35,4000,0
31,102,6,3000,59847242,55895,5433,1,115,16500000,1991,1.85,0,0
137,102,218,900,16842303,59474,2475,3,418,6500000,1999,2.35,0,1
265,171,0,3000,187670866,982637,6521,0,2368,1.03E+08,2000,2.35,21000,1
181,97,33,496,2508841,21746,994,1,93,1.00E+06,2008,1.85,0,1
71,91,184,3000,7417210,59041,3310,1,408,1500000,1995,1.85,0,0
115,102,330,48,2601847,22457,48,0,69,4.00E+06,2011,2.35,26000,1
81,116,52,624,1980338,12366,1209,2,151,5.00E+06,1998,1.85,507,0
195,91,19,968,12055108,61151,2528,0,134,8.00E+06,2008,2.35,0,0
351,122,209,17000,122512052,146352,31958,6,288,1.30E+08,2013,2.35,42000,0
239,96,545,14000,42345531,104831,17913,0,423,6.50E+07,2012,2.35,32000,0
137,130,258,394,106635996,199025,1784,2,416,5.80E+07,1995,2.35,0,1
245,129,0,309,139259759,364948,1062,0,2121,1.50E+08,2003,2.35,0,0
262,150,608,149,3958500,17933,390,0,165,8200000,2014,2.35,0,0
170,104,14,3000,75030163,108076,4487,0,1690,1.00E+08,2006,2.35,0,0
26,75,15,1000,32230907,6062,1385,0,30,2500000,2013,1.85,0,0
19,90,48,940,15091542,4086,2465,2,22,2.50E+07,1996,2.35,246,0
56,89,149,912,6719300,8224,3163,3,132,2.00E+06,1998,1.85,0,1
44,82,6,759,36696761,6808,2197,0,38,2.30E+07,2001,1.85,227,0
486,153,16000,13000,120523073,885175,36741,1,1527,7.50E+07,2009,2.35,42000,1
279,120,508,21000,58700247,95367,36062,1,260,3.80E+07,2011,2.35,33000,0
261,109,0,1000,16901126,76267,3544,0,687,7.00E+06,2005,1.85,0,0
153,121,31,65,4063859,114407,200,2,225,4800000,2003,1.85,11000,1
173,106,285,8000,100468793,212499,11264,2,277,6.50E+07,2008,2.35,0,0
330,101,176,11000,118311368,245621,12406,1,514,1.10E+08,2010,2.35,23000,0
132,120,46,14000,16938179,41313,17336,3,246,8.00E+06,2000,1.85,0,0
8,100,322,851,29392418,3924,3190,2,26,1.00E+07,1994,1.85,368,0
24,69,383,912,48092846,61753,1833,0,133,12500000,1988,1.33,5000,1
341,106,1000,816,9190525,102125,1120,1,324,7.00E+06,2009,1.85,10000,0
175,98,188,10000,250147615,403014,12998,0,289,9.00E+07,1997,1.85,0,1
51,119,350,18000,34700000,52846,35501,2,143,1.40E+07,1988,1.85,0,1
299,87,30,745,183132370,259083,3086,0,763,7.50E+07,2007,2.35,0,1
209,129,438,18000,65948711,86422,20056,1,363,8.00E+07,2004,1.85,0,0
75,104,87,1000,10696210,35018,3148,0,180,23500000,1993,1.85,716,0
41,115,399,399,44456509,22105,688,1,81,5.00E+06,2013,1.85,14000,1
233,109,453,1000,10499968,47502,1458,3,212,3.50E+07,2014,1.85,10000,0
138,84,0,1000,3216970,142619,2065,0,586,60000,1998,1.66,24000,1
133,103,6,7000,532988,5863,9660,0,25,7.00E+06,2015,1.85,0,0
136,102,0,898,3151130,181749,2103,4,615,230000,1994,1.37,0,1
216,81,541,991,46563158,207934,2562,0,629,1.30E+07,2002,2.35,0,1
88,109,218,21,18947630,11798,55,0,124,59660000,2004,2.35,2000,1
136,138,0,14000,35168677,49311,15149,1,278,1.00E+08,2002,2.35,0,0
76,95,906,956,6768055,11148,2260,0,229,5.70E+07,2004,1.85,437,0
62,109,322,1000,69148997,98794,6313,4,251,3.70E+07,2004,1.85,0,0
52,164,767,358,26400000,12980,1334,0,89,1.60E+07,1984,1.85,845,1
155,126,51,10000,18324242,32815,20563,4,214,3.50E+07,2005,2.35,0,1
238,88,91,4000,31051126,36877,6254,0,101,5.50E+07,2012,2.35,0,0
418,107,133,17000,101470202,310540,38751,6,669,3.20E+07,2013,2.35,97000,0
69,90,25,231,1689999,3675,771,1,48,4.00E+05,2006,2.35,426,1
414,89,128,963,64572496,204327,2054,0,471,1.20E+07,2012,1.85,32000,1
151,104,0,26000,30093107,600996,39175,6,726,6.00E+06,2000,1.85,27000,1
360,81,19,170,140530114,186786,399,0,3400,60000,1999,1.33,0,0
157,109,80,14000,13838130,35990,20503,3,157,4.00E+07,2009,2.35,0,0
78,120,18,20000,33771174,27044,22383,2,240,1.50E+07,2000,1.85,0,0
195,98,72,1000,60057639,107815,3151,2,485,1.80E+07,2003,1.85,10000,1
53,215,14,262,13300000,12631,778,0,63,6.00E+05,1970,2.2,0,1
122,121,12000,11000,12281500,163492,23602,3,460,1.30E+07,1993,2.35,15000,1
238,122,0,14000,117144465,256928,43499,3,288,8.50E+07,2007,2.35,0,0
122,105,0,716,99462,11347,1843,1,28,3.30E+07,2013,2.35,5000,1
127,94,160,550,32003620,79141,1102,1,355,2.50E+07,2004,2.35,2000,0
351,107,190,2000,52000688,171418,4243,0,619,4.00E+07,2010,2.35,17000,0
161,93,8,45000,15152879,13506,46868,0,68,5.00E+06,2013,2.35,0,0
184,115,529,576,71346930,78008,1554,0,160,2.80E+07,2013,2.35,23000,0
298,109,90,1000,19692608,63548,2073,3,134,3.50E+07,2013,2.35,0,0
175,101,53,14000,13650738,61360,16926,1,129,2.00E+07,2015,2.35,25000,0
122,91,11,1000,45857453,82232,2323,3,174,3500000,1997,1.85,0,1
87,100,3,74,513836,6304,143,1,21,4600000,2010,1.85,0,1
31,91,9,53,287761,2482,86,1,16,1.00E+06,2013,1.85,0,1
68,124,107,1000,27441122,14322,5135,0,116,1.50E+07,2000,1.85,0,1
160,107,0,962,1186957,9264,1591,3,69,2.50E+07,2008,2.35,0,0
97,94,23,2000,30222640,36666,4868,2,144,2.50E+07,2003,1.85,0,0
239,108,521,13000,176049130,348232,14161,1,806,7.50E+07,2004,2.35,0,1
121,116,44,593,108200000,76331,2908,4,269,5.40E+07,1980,2.35,0,0
123,118,108,173,11533945,77551,563,0,434,2.00E+06,1999,1.85,0,1
90,87,0,975,1276984,11403,3059,2,150,1.00E+07,2000,1.85,795,0
420,111,0,2000,38176892,104119,4486,0,518,4.00E+07,2011,2.35,26000,0
12,88,0,268,58936,91,318,0,4,1200000,2001,1.78,27,0
82,86,13,1000,25200412,16580,3423,3,55,4.50E+07,2009,1.85,916,0
466,127,140,19000,24104113,149066,46241,1,517,2.00E+07,2011,2.35,24000,1
77,96,218,4000,4505922,63951,4230,0,252,2.00E+05,1996,1.85,0,1
117,147,179,40000,41954997,225122,56014,2,234,3.50E+07,1997,2.35,0,1
478,128,22000,23000,205343774,980946,59558,0,2685,1.50E+08,2005,2.35,15000,1
322,137,11000,769,115603980,103589,2938,0,351,6.50E+07,2014,2.35,35000,1
152,121,529,541,71309760,150308,1323,1,498,2.50E+07,2000,1.85,18000,1
106,83,8,3000,46729374,116625,6454,2,469,1.30E+07,2000,1.37,0,0
195,89,21,614,21426805,49312,843,0,211,3.00E+07,2011,2.35,0,0
139,98,235,4000,68353550,70141,5270,1,385,1.00E+07,2000,1.85,0,0
264,112,357,5000,102176165,117927,9131,2,501,1.45E+08,2008,2.35,0,0
229,93,166,971,54724272,157051,2043,0,261,1.20E+07,2012,1.85,29000,0
62,90,68,17000,28870,14280,32814,5,41,1.50E+07,2011,2.35,0,0
79,104,11,11000,3287435,8603,12250,2,115,4500000,2001,1.85,430,1
84,96,22,8000,15427192,11768,11078,0,148,1.60E+07,2000,1.85,492,0
432,95,38,409,13401683,203461,578,0,588,3.50E+07,2012,2.35,46000,1
22,98,16,687,3902679,3943,1806,0,49,3.00E+06,1993,1.66,217,0
99,90,222,680,6013,39929,1311,0,207,695393,2004,1.85,0,1
122,99,0,16000,3500000,147566,16534,1,235,2.00E+05,1964,2.35,0,1
305,120,0,717,2181290,356181,852,0,809,3.00E+06,2003,2.35,43000,1
300,135,0,24000,373377893,411164,43388,1,1303,2.00E+08,2004,2.35,0,1
355,119,0,40000,23014504,172707,54031,1,462,1.00E+08,2014,2.35,37000,0
42,135,28,726,36000000,6359,1920,1,69,5.00E+06,1953,2.2,0,0
45,83,5,971,100491683,14005,3438,0,67,2.40E+07,1998,1.85,418,0
122,101,308,446,37617947,8143,966,0,203,3.00E+07,2006,2.35,0,0
653,121,571,14000,333130696,682155,32438,3,1097,1.70E+08,2014,2.35,96000,1
85,104,52,711,17757087,13065,3162,1,253,2.10E+07,1999,1.85,897,0
22,100,65,633,50752337,44502,3362,8,46,1.00E+07,1992,1.85,0,0
109,114,101,700,70836296,109445,2842,2,426,4.00E+07,2001,1.85,0,0
45,79,73,1000,2275557,12561,2404,2,102,8.00E+06,1991,1.85,0,0
84,137,0,12000,41895491,63274,12947,1,170,2.40E+07,1991,1.85,12000,1
50,108,19,973,19693891,12993,3344,2,107,3.40E+07,2001,1.85,476,0
29,82,99,93,9628751,5164,315,0,65,5.00E+06,2000,1.85,207,0
223,103,1000,21000,4235837,175962,23932,2,336,1.50E+07,2005,2.35,0,1
45,94,24,834,2800000,4377,2662,3,85,4.00E+06,1999,1.85,309,0
252,147,0,6000,7219578,235992,8484,1,1768,1.50E+07,2001,1.85,16000,1
590,132,14000,19000,228756232,395573,21411,0,1171,1.90E+08,2013,2.35,92000,1
232,99,101,1000,15071514,65037,2323,2,273,8.00E+07,2007,1.85,0,0
191,92,43,989,114324072,185338,4730,0,392,2.00E+07,2004,2.35,0,0
287,103,0,2000,55153403,299127,5161,0,1509,1200000,2004,1.85,0,1
230,111,545,26000,36064910,166610,28643,4,211,4.50E+07,2008,2.35,0,0
